1490662097102,313
1490662097102,312
1490662097103,319
1490662097103,304
1490662097103,289
1490662097103,304
1490662097104,305
1490662097104,330
1490662097104,290
1490662097105,307
1490662097105,332
1490662097105,218
1490662097106,360
1490662097109,2939
1490662097109,439
1490662097109,324
1490662097110,288
1490662097110,313
1490662097110,299
1490662097111,310
1490662097111,346
1490662097111,288
1490662097112,291
1490662097112,329
1490662097112,285
1490662097113,355
1490662097113,289
1490662097113,288
1490662097114,284
1490662097114,285
1490662097114,328
1490662097115,347
1490662097115,289
1490662097115,337
1490662097116,308
1490662097116,311
1490662097116,306
1490662097117,288
1490662097117,272
1490662097117,275
1490662097117,341
1490662097118,280
1490662097118,271
1490662097118,306
1490662097119,262
1490662097119,211
1490662097119,276
1490662097119,276
1490662097120,285
1490662097120,350
1490662097120,280
1490662097121,346
1490662097121,289
1490662097121,312
1490662097122,264
1490662097122,251
1490662097122,269
1490662097122,258
1490662097123,248
1490662097123,243
1490662097123,332
1490662097124,278
1490662097124,258
1490662097124,311
1490662097124,257
1490662097125,269
1490662097125,258
1490662097125,185
1490662097126,256
1490662097126,237
1490662097126,262
1490662097126,255
1490662097127,265
1490662097127,263
1490662097127,284
1490662097127,316
1490662097128,263
1490662097128,272
1490662097128,256
1490662097129,261
1490662097129,238
1490662097129,242
1490662097129,234
1490662097130,262
1490662097130,235
1490662097130,186
1490662097130,243
1490662097131,303
1490662097131,270
1490662097131,265
1490662097131,242
1490662097132,254
1490662097132,235
1490662097132,252
1490662097132,238
1490662097133,228
1490662097133,169
1490662097133,242
1490662097133,265
1490662097134,237
1490662097134,242
1490662097134,239
1490662097134,217
1490662097135,292
1490662097135,312
1490662097135,244
1490662097136,195
1490662097136,196
1490662097136,236
1490662097136,231
1490662097136,272
1490662097137,269
1490662097137,231
1490662097137,263
1490662097138,245
1490662097138,276
1490662097138,240
1490662097139,481
1490662097139,154
1490662097139,290
1490662097139,260
1490662097140,234
1490662097140,250
1490662097140,244
1490662097140,239
1490662097141,327
1490662097141,317
1490662097141,303
1490662097142,254
1490662097142,251
1490662097142,249
1490662097143,427
1490662097143,320
1490662097143,291
1490662097144,279
1490662097144,326
1490662097144,279
1490662097145,279
1490662097145,220
1490662097145,282
1490662097145,298
1490662097146,302
1490662097146,219
1490662097146,281
1490662097147,304
1490662097147,313
1490662097147,220
1490662097147,304
1490662097148,200
1490662097148,267
1490662097148,327
1490662097149,320
1490662097149,279
1490662097149,242
1490662097149,255
1490662097150,257
1490662097150,253
1490662097150,233
1490662097150,245
1490662097151,305
1490662097151,279
1490662097151,290
1490662097152,215
1490662097152,217
1490662097152,289
1490662097152,214
1490662097153,229
1490662097153,200
1490662097153,200
1490662097153,366
1490662097154,240
1490662097154,210
1490662097154,225
1490662097154,173
1490662097155,230
1490662097155,224
1490662097155,199
1490662097155,215
1490662097156,268
1490662097156,246
1490662097156,309
1490662097156,287
1490662097157,212
1490662097157,195
1490662097157,218
1490662097157,256
1490662097158,274
1490662097158,227
1490662097158,211
1490662097158,205
1490662097159,277
1490662097159,217
1490662097159,241
1490662097159,234
1490662097160,227
1490662097160,255
1490662097160,212
1490662097160,236
1490662097161,248
1490662097161,258
1490662097161,266
1490662097161,229
1490662097162,225
1490662097162,218
1490662097162,211
1490662097162,189
1490662097162,188
1490662097163,121
1490662097163,194
1490662097163,247
1490662097163,227
1490662097163,213
1490662097164,222
1490662097164,258
1490662097164,254
1490662097164,189
1490662097165,199
1490662097165,267
1490662097165,218
1490662097165,207
1490662097165,126
1490662097166,206
1490662097166,191
1490662097166,224
1490662097166,288
1490662097167,194
1490662097167,299
1490662097167,207
1490662097167,282
1490662097168,208
1490662097168,272
1490662097168,222
1490662097168,211
1490662097169,280
1490662097169,201
1490662097169,222
1490662097169,130
1490662097169,199
1490662097170,200
1490662097170,204
1490662097170,195
1490662097170,124
1490662097170,210
1490662097171,187
1490662097171,239
1490662097171,290
1490662097172,221
1490662097172,232
1490662097172,298
1490662097172,240
1490662097173,214
1490662097173,256
1490662097173,207
1490662097173,185
1490662097173,222
1490662097174,247
1490662097174,263
1490662097174,197
1490662097174,196
1490662097175,196
1490662097175,123
1490662097175,214
1490662097175,199
1490662097175,182
1490662097176,248
1490662097176,181
1490662097176,180
1490662097176,183
1490662097176,129
1490662097176,180
1490662097177,117
1490662097177,190
1490662097177,229
1490662097177,198
1490662097177,182
1490662097178,181
1490662097178,207
1490662097178,183
1490662097178,200
1490662097178,196
1490662097179,214
1490662097179,183
1490662097179,211
1490662097179,185
1490662097180,201
1490662097180,181
1490662097180,180
1490662097180,195
1490662097180,199
1490662097180,179
1490662097181,194
1490662097181,209
1490662097181,181
1490662097181,264
1490662097182,193
1490662097182,236
1490662097182,194
1490662097182,209
1490662097182,195
1490662097183,224
1490662097183,246
1490662097183,163
1490662097183,253
1490662097184,243
1490662097184,258
1490662097184,253
1490662097184,193
1490662097185,199
1490662097185,232
1490662097185,220
1490662097185,216
1490662097185,200
1490662097186,194
1490662097186,225
1490662097186,182
1490662097186,185
1490662097187,194
1490662097187,180
1490662097187,187
1490662097187,237
1490662097187,118
1490662097187,191
1490662097188,205
1490662097188,190
1490662097188,115
1490662097188,193
1490662097188,175
1490662097189,242
1490662097189,277
1490662097189,176
1490662097189,182
1490662097190,219
1490662097190,245
1490662097190,257
1490662097190,262
1490662097191,268
1490662097191,258
1490662097191,304
1490662097191,240
1490662097192,246
1490662097192,240
1490662097192,263
1490662097193,266
1490662097193,252
1490662097193,233
1490662097193,217
1490662097193,211
1490662097194,218
1490662097194,234
1490662097194,229
1490662097195,285
1490662097195,231
1490662097195,239
1490662097195,128
1490662097195,196
1490662097196,189
1490662097196,191
1490662097196,206
1490662097196,252
1490662097196,247
1490662097197,198
1490662097197,177
1490662097197,175
1490662097197,113
1490662097197,190
1490662097198,174
1490662097198,262
1490662097198,204
1490662097198,214
1490662097198,177
1490662097199,204
1490662097199,213
1490662097199,210
1490662097199,268
1490662097200,125
1490662097200,115
1490662097200,207
1490662097200,207
1490662097200,206
1490662097200,187
1490662097201,197
1490662097201,202
1490662097201,185
1490662097201,181
1490662097201,173
1490662097202,185
1490662097202,107
1490662097202,186
1490662097202,238
1490662097202,186
1490662097203,251
1490662097203,183
1490662097203,172
1490662097203,188
1490662097203,199
1490662097204,178
1490662097204,116
1490662097204,186
1490662097204,250
1490662097204,203
1490662097205,222
1490662097205,244
1490662097205,294
1490662097205,218
1490662097206,193
1490662097206,203
1490662097206,196
1490662097206,195
1490662097206,190
1490662097207,186
1490662097207,198
1490662097207,209
1490662097207,148
1490662097207,118
1490662097208,187
1490662097208,172
1490662097208,211
1490662097208,266
1490662097209,225
1490662097209,228
1490662097209,303
1490662097209,232
1490662097210,209
1490662097210,227
1490662097210,216
1490662097210,213
1490662097210,240
1490662097211,241
1490662097211,253
1490662097211,213
1490662097211,146
1490662097212,236
1490662097212,232
1490662097212,228
1490662097212,208
1490662097213,239
1490662097213,146
1490662097213,233
1490662097213,270
1490662097214,236
1490662097214,225
1490662097214,260
1490662097214,238
1490662097214,157
1490662097215,181
1490662097215,174
1490662097215,203
1490662097215,174
1490662097215,110
1490662097216,184
1490662097216,188
1490662097216,195
1490662097216,268
1490662097216,149
1490662097217,144
1490662097217,254
1490662097217,348
1490662097217,228
1490662097218,294
1490662097218,231
1490662097218,208
1490662097218,257
1490662097219,188
1490662097219,238
1490662097219,206
1490662097219,214
1490662097219,185
1490662097220,198
1490662097220,172
1490662097220,184
1490662097220,226
1490662097221,223
1490662097221,214
1490662097221,206
1490662097221,223
1490662097221,204
1490662097222,192
1490662097222,187
1490662097222,169
1490662097222,200
1490662097222,202
1490662097223,200
1490662097223,169
1490662097223,169
1490662097223,196
1490662097223,249
1490662097224,319
1490662097224,294
1490662097224,213
1490662097225,252
1490662097225,186
1490662097225,192
1490662097225,264
1490662097225,171
1490662097226,217
1490662097226,182
1490662097226,185
1490662097226,170
1490662097226,184
1490662097227,200
1490662097227,208
1490662097227,540
1490662097228,193
1490662097228,246
1490662097228,179
1490662097228,209
1490662097229,174
1490662097229,187
1490662097229,112
1490662097229,194
1490662097229,231
1490662097230,195
1490662097230,214
1490662097230,110
1490662097230,169
1490662097230,177
1490662097230,198
1490662097231,248
1490662097231,183
1490662097231,169
1490662097231,219
1490662097231,181
1490662097232,180
1490662097232,180
1490662097232,167
1490662097232,199
1490662097232,185
1490662097233,195
1490662097233,183
1490662097233,184
1490662097233,246
1490662097233,138
1490662097234,238
1490662097234,220
1490662097234,208
1490662097234,238
1490662097235,249
1490662097235,220
1490662097235,209
1490662097235,198
1490662097235,204
1490662097236,183
1490662097236,169
1490662097236,220
1490662097236,184
1490662097236,182
1490662097237,180
1490662097237,179
1490662097237,199
1490662097237,205
1490662097237,197
1490662097238,182
1490662097238,168
1490662097238,188
1490662097238,248
1490662097238,217
1490662097239,199
1490662097239,178
1490662097239,172
1490662097239,183
1490662097239,184
1490662097240,167
1490662097240,181
1490662097240,167
1490662097240,106
1490662097240,180
1490662097240,167
1490662097241,196
1490662097241,170
1490662097241,180
1490662097241,101
1490662097241,185
1490662097241,106
1490662097242,184
1490662097242,181
1490662097242,181
1490662097242,203
1490662097242,182
1490662097243,182
1490662097243,168
1490662097243,199
1490662097243,204
1490662097243,170
1490662097243,166
1490662097244,199
1490662097244,165
1490662097244,174
1490662097244,185
1490662097244,184
1490662097245,182
1490662097245,206
1490662097245,170
1490662097245,199
1490662097245,167
1490662097246,182
1490662097246,181
1490662097246,106
1490662097246,192
1490662097246,285
1490662097247,237
1490662097247,201
1490662097247,169
1490662097247,185
1490662097247,285
1490662097248,198
1490662097248,103
1490662097248,182
1490662097248,167
1490662097248,188
1490662097248,181
1490662097249,247
1490662097249,180
1490662097249,242
1490662097249,208
1490662097250,142
1490662097250,110
1490662097250,189
1490662097250,170
1490662097250,202
1490662097250,184
1490662097251,247
1490662097251,185
1490662097251,231
1490662097251,187
1490662097252,215
1490662097252,202
1490662097252,200
1490662097252,173
1490662097252,173
1490662097253,232
1490662097253,220
1490662097253,182
1490662097253,183
1490662097253,222
1490662097254,252
1490662097254,256
1490662097254,237
1490662097254,220
1490662097255,251
1490662097255,224
1490662097255,272
1490662097255,230
1490662097256,273
1490662097256,215
1490662097256,249
1490662097256,268
1490662097257,196
1490662097257,220
1490662097257,255
1490662097257,184
1490662097258,200
1490662097258,237
1490662097258,200
1490662097258,213
1490662097258,184
1490662097259,183
1490662097259,198
1490662097259,200
1490662097259,212
1490662097260,288
1490662097260,237
1490662097260,250
1490662097260,195
1490662097260,247
1490662097261,204
1490662097261,195
1490662097261,251
1490662097261,205
1490662097262,197
1490662097262,185
1490662097262,119
1490662097262,131
1490662097262,189
1490662097262,195
1490662097263,212
1490662097263,260
1490662097263,183
1490662097263,216
1490662097264,197
1490662097264,198
1490662097264,200
1490662097264,215
1490662097264,212
1490662097265,198
1490662097265,197
1490662097265,195
1490662097265,232
1490662097265,198
1490662097266,291
1490662097266,216
1490662097266,182
1490662097266,121
1490662097266,199
1490662097267,210
1490662097267,211
1490662097267,246
1490662097267,201
1490662097267,115
1490662097268,183
1490662097268,188
1490662097268,184
1490662097268,195
1490662097268,211
1490662097269,199
1490662097269,222
1490662097269,194
1490662097269,184
1490662097269,209
1490662097270,182
1490662097270,209
1490662097270,264
1490662097270,183
1490662097271,200
1490662097271,198
1490662097271,198
1490662097271,217
1490662097271,220
1490662097272,124
1490662097272,216
1490662097272,196
1490662097272,353
1490662097273,324
1490662097273,117
1490662097273,194
1490662097273,116
1490662097273,119
1490662097273,223
1490662097274,179
1490662097274,182
1490662097274,115
1490662097274,115
1490662097274,214
1490662097275,248
1490662097275,193
1490662097275,179
1490662097275,182
1490662097275,199
1490662097276,197
1490662097276,209
1490662097276,194
1490662097276,199
1490662097276,232
1490662097277,242
1490662097277,138
1490662097277,243
1490662097277,237
1490662097277,186
