1490664069241,2052
1490664069243,2035
1490664069245,2181
1490664069247,2261
1490664069249,1834
1490664069252,2478
1490664069254,2329
1490664069255,948
1490664069256,777
1490664069258,2532
1490664069261,2247
1490664069262,973
1490664069263,851
1490664069271,8580
1490664069274,2752
1490664069275,918
1490664069276,926
1490664069279,2509
1490664069281,2358
1490664069282,1117
1490664069286,3433
1490664069288,2277
1490664069289,949
1490664069292,3272
1490664069295,2293
1490664069296,1039
1490664069299,3410
1490664069301,2228
1490664069302,1068
1490664069303,885
1490664069306,2625
1490664069309,2386
1490664069309,950
1490664069310,892
1490664069313,2635
1490664069315,2401
1490664069316,982
1490664069317,836
1490664069320,2586
1490664069322,2385
1490664069323,947
1490664069324,848
1490664069327,2472
1490664069329,2385
1490664069330,925
1490664069331,833
1490664069334,2507
1490664069336,2281
1490664069337,995
1490664069338,841
1490664069340,2537
1490664069343,2341
1490664069344,969
1490664069345,883
1490664069347,2436
1490664069349,2333
1490664069350,1013
1490664069351,836
1490664069354,2512
1490664069356,2248
1490664069357,1078
1490664069358,1002
1490664069361,2477
1490664069363,2325
1490664069364,1044
1490664069365,820
1490664069368,2496
1490664069370,2299
1490664069371,967
1490664069372,789
1490664069374,2626
1490664069377,2233
1490664069378,978
1490664069379,909
1490664069381,2496
1490664069383,2281
1490664069384,927
1490664069385,884
1490664069388,2496
1490664069390,2354
1490664069391,1072
1490664069392,821
1490664069395,2559
1490664069397,2353
1490664069398,796
1490664069399,868
1490664069402,2557
1490664069404,2160
1490664069405,901
1490664069406,894
1490664069408,2674
1490664069411,2190
1490664069412,953
1490664069413,828
1490664069415,2644
1490664069418,2285
1490664069419,921
1490664069422,3334
1490664069424,2225
1490664069425,1132
1490664069429,3309
1490664069431,2200
1490664069432,956
1490664069435,3304
1490664069438,2500
1490664069440,1556
1490664069442,2558
1490664069444,2222
1490664069445,938
1490664069446,797
1490664069449,2528
1490664069451,2323
1490664069452,1105
1490664069456,3198
1490664069458,2411
1490664069459,912
1490664069462,3285
1490664069465,2460
1490664069467,1439
1490664069469,2596
1490664069471,2225
1490664069472,924
1490664069473,900
1490664069476,2627
1490664069478,2250
1490664069479,857
1490664069480,849
1490664069483,2577
1490664069485,2240
1490664069486,952
1490664069490,3768
1490664069492,1656
1490664069493,1191
1490664069496,3382
1490664069499,2326
1490664069501,1754
1490664069503,2564
1490664069504,745
1490664069505,1356
1490664069506,961
1490664069510,3420
1490664069512,2115
1490664069513,934
1490664069516,3271
1490664069519,2219
1490664069520,918
1490664069523,3318
1490664069525,2411
1490664069527,1686
1490664069530,2404
1490664069532,2385
1490664069533,934
1490664069536,3260
1490664069539,2210
1490664069540,938
1490664069541,1050
1490664069543,2434
1490664069546,2197
1490664069547,958
1490664069547,899
1490664069550,2633
1490664069552,2216
1490664069554,1668
1490664069557,2580
1490664069559,2305
1490664069561,1518
1490664069563,2478
1490664069566,2466
1490664069567,1544
1490664069570,2568
1490664069572,2104
1490664069573,1081
1490664069574,884
1490664069577,2549
1490664069579,2367
1490664069580,891
1490664069581,806
1490664069584,2524
1490664069586,2364
1490664069587,867
1490664069588,842
1490664069590,2563
1490664069593,2194
1490664069594,837
1490664069595,848
1490664069597,2737
1490664069599,2090
1490664069600,841
1490664069601,801
1490664069604,2499
1490664069606,2264
1490664069607,1088
1490664069608,787
1490664069611,2489
1490664069613,2283
1490664069614,880
1490664069615,782
1490664069617,2565
1490664069620,2298
1490664069621,854
1490664069621,810
1490664069624,2520
1490664069626,2380
1490664069627,945
1490664069628,864
1490664069631,2473
1490664069633,2348
1490664069634,870
1490664069635,807
1490664069638,2448
1490664069640,2288
1490664069641,972
1490664069642,859
1490664069644,2612
1490664069647,2193
1490664069648,845
1490664069651,3368
1490664069653,2157
1490664069654,846
1490664069658,3372
1490664069660,2268
1490664069661,868
1490664069662,788
1490664069664,2527
1490664069666,2222
1490664069667,882
1490664069671,3373
1490664069673,2109
1490664069674,965
1490664069675,880
1490664069678,2622
1490664069680,2213
1490664069682,2038
1490664069684,2508
1490664069687,2273
1490664069688,991
1490664069691,3432
1490664069692,1080
1490664069693,947
1490664069694,892
1490664069695,1025
1490664069697,1018
1490664069697,901
1490664069699,1018
1490664069700,943
1490664069703,2794
1490664069710,6920
1490664069712,2066
1490664069713,883
1490664069713,674
1490664069715,1725
1490664069716,1076
1490664069717,878
1490664069720,2618
1490664069722,2443
1490664069723,939
1490664069724,870
1490664069727,2658
1490664069729,2477
1490664069730,1034
1490664069731,827
1490664069734,2476
1490664069736,2225
1490664069737,939
1490664069738,863
1490664069741,2483
1490664069743,2220
1490664069744,1011
1490664069745,954
1490664069747,2492
1490664069750,2219
1490664069751,981
1490664069752,813
1490664069754,2491
1490664069756,2318
1490664069758,1018
1490664069759,956
1490664069761,2672
1490664069764,2239
1490664069765,1038
1490664069766,964
1490664069768,2640
1490664069771,2352
1490664069772,939
1490664069773,793
1490664069775,2633
1490664069778,2393
1490664069779,1341
1490664069782,3088
1490664069784,2189
1490664069785,955
1490664069786,899
1490664069789,2471
1490664069791,2326
1490664069792,1020
1490664069793,872
1490664069796,2593
1490664069798,2632
1490664069799,928
1490664069803,3384
1490664069805,2374
1490664069806,923
1490664069810,3211
1490664069812,2331
1490664069813,1009
1490664069814,896
1490664069816,2494
1490664069819,2251
1490664069820,1109
1490664069823,3522
1490664069826,2290
1490664069827,914
1490664069828,934
1490664069831,2680
1490664069833,2379
1490664069834,922
1490664069835,882
1490664069837,2495
1490664069840,2347
1490664069841,1025
1490664069842,896
1490664069844,2549
1490664069847,2246
1490664069848,1136
1490664069849,898
1490664069852,2559
1490664069854,2329
1490664069855,1003
1490664069858,3373
1490664069861,2366
1490664069862,942
1490664069863,833
1490664069865,2663
1490664069868,2136
1490664069869,998
1490664069872,3359
1490664069874,2218
1490664069875,1018
1490664069879,3357
1490664069881,2214
1490664069882,1016
1490664069883,843
1490664069886,2506
1490664069888,2262
1490664069889,953
1490664069890,816
1490664069892,2490
1490664069894,2218
1490664069896,1012
1490664069896,936
1490664069899,2655
1490664069901,2153
1490664069902,931
1490664069903,895
1490664069906,2615
1490664069908,2361
1490664069909,985
1490664069910,837
1490664069913,2539
1490664069915,2445
1490664069916,980
1490664069917,822
1490664069920,2462
1490664069922,2217
1490664069923,955
1490664069924,910
1490664069926,2495
1490664069929,2255
1490664069930,1136
1490664069931,882
1490664069931,539
1490664069933,1983
1490664069936,2311
1490664069937,941
1490664069938,845
1490664069940,2495
1490664069943,2249
1490664069944,950
1490664069944,548
1490664069947,2792
1490664069949,2250
1490664069950,931
1490664069951,961
1490664069954,2513
1490664069956,2216
1490664069957,1056
1490664069958,932
1490664069961,2448
1490664069963,2481
1490664069964,922
1490664069965,838
1490664069968,2668
1490664069970,2305
1490664069971,960
1490664069972,808
1490664069974,2522
1490664069977,2256
1490664069978,1011
1490664069979,1076
1490664069981,2486
1490664069984,2232
1490664069985,900
1490664069988,3534
1490664069991,2294
1490664069992,1781
1490664069995,2508
1490664069997,2359
1490664069999,1100
1490664069999,740
1490664070002,2488
1490664070004,2276
1490664070005,937
1490664070006,917
1490664070009,2516
1490664070011,2276
1490664070012,1003
1490664070013,918
1490664070015,2594
1490664070018,2283
1490664070019,959
1490664070020,879
1490664070022,2547
1490664070024,2277
1490664070026,1007
1490664070026,880
1490664070029,2539
1490664070031,2269
1490664070032,935
1490664070033,902
1490664070036,2615
1490664070038,2282
1490664070039,1054
1490664070040,889
1490664070043,2500
1490664070045,2295
1490664070046,1114
1490664070047,834
1490664070049,2507
1490664070052,2285
1490664070053,1001
1490664070054,832
1490664070056,2484
1490664070058,2254
1490664070059,983
1490664070060,914
1490664070063,2685
1490664070065,2266
1490664070066,1013
1490664070067,883
1490664070070,2591
1490664070072,2260
1490664070073,959
1490664070074,841
1490664070077,2550
1490664070079,2291
1490664070080,1175
1490664070081,828
1490664070084,2456
1490664070086,2209
1490664070087,985
1490664070088,871
1490664070090,2560
1490664070093,2256
